Stamp,File Path,Using circle,Using arrow,Number of people,Number of people in group,Group radius,Distance to group,Robot within group?,Robot facing group?,Robot work radius,Distance to closest human,Distance to 2nd closest human,Distance to 3rd closest human,Direction to closest human,Direction to 2nd closest human,Direction to 3rd closest human,Direction from closest human to robot,Robot facing closest human?,Robot facing 2nd closest human?,Robot facing 3rd closest human?,Closest human facing robot?,2nd closest human facing robot?,3d closest human facing robot?,Number of children,Distance to closest child,Number of animals,Distance to closest animal,Number of people sitting/laying in sofa?,Music playing?,Number of agents in scene,PosRot1,PosRot2,PosRot3,PosRot4,PosRot5,PosRot6,PosRot7,PosRot8,PosRot9,PosRot10,PosRot11,PosRotPepper,
709,data/screenshots/709_0_1_2_3_0.9573816_0_1_1_0_0.9573815_0.9573815_0.9573817_272_32_152_0_0_1_0_1_1_0_0_50_0_2_6.png,0,1,2,3,0.9573816,0,1,1,0,0.9573815,0.9573815,0.9573817,272,32,152,0,0,1,0,1,1,0,0,50,0,50,2,0,6,"(-5.5, -0.9, -3.0) (0.0, 1.0, 0.0, 0.0)","(-4.7, -0.9, -4.5) (0.0, -0.5, 0.0, 0.9)","(-6.3, -0.9, -4.5) (0.0, 0.5, 0.0, 0.9)",_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-5.5, -0.9, -4.0) (0.0, 1.0, 0.0, -0.2)",
710,data/screenshots/710_0_1_1_3_0.8031157_2.595026_0_1_0_2.289442_2.312793_3.398073_342.4734_17.6546_359.7984_103.3263_1_1_1_0_0_1_0_50_0_0_4.png,0,1,1,3,0.8031157,2.595026,0,1,0,2.289442,2.312793,3.398073,342.4734,17.6546,359.7984,103.3263,1,1,1,0,0,1,0,50,0,50,0,0,4,"(-5.5, -0.9, -3.2) (0.0, 1.0, 0.0, 0.0)","(-4.8, -0.9, -4.4) (0.0, -0.5, 0.0, 0.9)","(-6.2, -0.9, -4.4) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,_,_,_,_,"(-3.2, -0.9, -2.7) (0.0, -0.9, 0.0, 0.5)",
711,data/screenshots/711_0_1_5_0_50_50_0_0_0_1.002286_1.123975_1.792053_357.1407_88.94406_88.27686_329.7921_1_0_0_1_0_0_0_50_1_0_7.png,0,1,5,0,50,50,0,0,0,1.002286,1.123975,1.792053,357.1407,88.94406,88.27686,329.7921,1,0,0,1,0,0,0,50,1,2.630605,0,0,7,"(-8.1, -0.9, -2.3) (0.0, 0.7, 0.0, 0.7)","(-6.0, -0.9, -4.9) (0.0, 0.2, 0.0, 1.0)","(-8.2, -0.9, -0.2) (0.0, 0.1, 0.0, -1.0)","(-7.8, -0.9, -0.8) (0.0, 0.0, 0.0, 1.0)","(-5.8, -0.9, -4.3) (0.0, 0.3, 0.0, -1.0)",_,_,_,_,_,"(-5.3, -0.9, -3.4) (0.0, 0.8, 0.0, 0.6)","(-7.3, -0.9, -1.7) (0.0, -0.9, 0.0, 0.5)",
712,data/screenshots/712_1_0_2_0_50_50_0_0_1.61262_4.248562_5.055206_50_153.4148_173.5425_1000_238.0102_0_0_0_0_0_0_0_50_0_0_3.png,1,0,2,0,50,50,0,0,1.61262,4.248562,5.055206,50,153.4148,173.5425,1000,238.0102,0,0,0,0,0,0,0,50,0,50,0,0,3,"(-4.4, -0.9, -4.7) (0.0, 1.0, 0.0, 0.3)","(-3.9, -0.9, -2.9) (0.0, 0.5, 0.0, 0.8)",_,_,_,_,_,_,_,_,_,"(-7.5, -0.9, -0.6) (0.0, -0.3, 0.0, 1.0)",
713,data/screenshots/713_1_0_3_0_50_50_0_0_2.029172_1.148644_2.456486_2.865036_103.4199_128.7601_200.8794_228.4301_0_0_0_0_0_0_2_1.148644_0_1_4.png,1,0,3,0,50,50,0,0,2.029172,1.148644,2.456486,2.865036,103.4199,128.7601,200.8794,228.4301,0,0,0,0,0,0,2,1.148644,0,50,1,0,4,_,_,_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)",_,"(-6.4, -0.9, -3.3) (0.0, 0.7, 0.0, 0.7)","(-4.9, -0.9, -3.3) (0.0, 1.0, 0.0, 0.0)",_,"(-4.1, -0.9, -2.5) (0.0, 0.9, 0.0, 0.5)",
714,data/screenshots/714_1_0_1_0_50_50_0_0_2.504336_0.7607703_50_50_194.3444_1000_1000_18.23401_0_0_0_1_0_0_0_50_0_0_2.png,1,0,1,0,50,50,0,0,2.504336,0.7607703,50,50,194.3444,1000,1000,18.23401,0,0,0,1,0,0,0,50,0,50,0,0,2,"(-3.9, -0.9, -3.0) (0.0, 0.3, 0.0, -0.9)",_,_,_,_,_,_,_,_,_,_,"(-4.2, -0.9, -2.3) (-0.1, -0.3, 0.0, 0.9)",
715,data/screenshots/715_0_1_5_0_50_50_0_0_0_0.5539437_0.656377_1.301544_1.411911_236.6941_325.0707_273.6459_1_0_1_0_0_0_0_50_0_0_6.png,0,1,5,0,50,50,0,0,0,0.5539437,0.656377,1.301544,1.411911,236.6941,325.0707,273.6459,1,0,1,0,0,0,0,50,0,50,0,1,6,"(-3.1, -0.9, -3.4) (0.0, 1.0, 0.0, 0.0)","(-7.9, -0.9, -1.1) (0.0, 1.0, 0.0, 0.0)","(-3.8, -0.9, -2.2) (0.0, 0.1, 0.0, -1.0)","(-4.0, -0.9, -3.2) (0.0, 0.5, 0.0, 0.8)","(-4.2, -0.9, -5.1) (0.0, 0.8, 0.0, 0.6)",_,_,_,_,_,_,"(-4.2, -0.9, -2.7) (0.0, 1.0, 0.0, 0.2)",
716,data/screenshots/716_0_1_7_0_50_50_0_0_0_0.9616309_4.807885_4.860291_296.715_336.864_351.5664_317.3609_0_1_1_0_0_0_2_4.807885_0_0_8.png,0,1,7,0,50,50,0,0,0,0.9616309,4.807885,4.860291,296.715,336.864,351.5664,317.3609,0,1,1,0,0,0,2,4.807885,0,50,0,1,8,"(-4.4, -0.9, -3.6) (0.0, 1.0, 0.0, -0.1)","(-7.4, -0.9, -0.4) (0.0, 0.4, 0.0, -0.9)","(-2.9, -0.9, -3.5) (0.0, 0.1, 0.0, -1.0)","(-4.2, -0.9, -3.9) (0.0, 0.5, 0.0, 0.9)","(-6.1, -0.9, -4.5) (0.0, 1.0, 0.0, 0.3)",_,_,_,"(-5.1, -0.9, -3.8) (0.0, 0.4, 0.0, 0.9)","(-3.1, -0.9, -4.1) (0.0, 0.5, 0.0, -0.9)",_,"(-8.4, -0.9, -0.3) (0.0, 1.0, 0.0, 0.2)",
717,data/screenshots/717_1_0_3_0_50_50_0_0_1.917781_0.9433867_2.809423_3.389027_120.963_196.235_136.6746_289.4728_0_0_0_0_0_0_0_50_0_0_4.png,1,0,3,0,50,50,0,0,1.917781,0.9433867,2.809423,3.389027,120.963,196.235,136.6746,289.4728,0,0,0,0,0,0,0,50,0,50,0,1,4,"(-6.3, -0.9, -3.1) (0.0, 1.0, 0.0, 0.2)","(-3.8, -0.9, -3.5) (0.0, 1.0, 0.0, 0.3)","(-4.2, -0.9, -0.8) (0.0, 0.7, 0.0, -0.7)",_,_,_,_,_,_,_,_,"(-2.9, -0.9, -3.3) (0.0, 0.9, 0.0, 0.4)",
718,data/screenshots/718_0_1_5_0_50_50_0_0_0_0.6734664_3.628098_5.044191_225.7038_112.8983_167.2918_57.44867_0_0_0_0_0_0_0_50_0_0_6.png,0,1,5,0,50,50,0,0,0,0.6734664,3.628098,5.044191,225.7038,112.8983,167.2918,57.44867,0,0,0,0,0,0,0,50,0,50,0,0,6,"(-2.7, -0.9, -3.2) (0.0, 0.6, 0.0, -0.8)","(-4.8, -0.9, -4.3) (0.0, 0.7, 0.0, 0.7)","(-2.9, -0.9, -2.6) (0.0, 0.9, 0.0, 0.3)","(-4.4, -0.9, -0.2) (0.0, 0.3, 0.0, 1.0)","(-8.3, -0.9, -1.1) (0.0, 0.3, 0.0, -0.9)",_,_,_,_,_,_,"(-8.1, -0.9, -0.5) (0.0, -0.2, 0.0, 1.0)",
719,data/screenshots/719_1_0_8_0_50_50_0_0_1.307047_0.419464_0.6990708_2.18635_15.47168_96.18689_205.2848_303.9203_1_0_0_0_0_1_0_50_0_2_9.png,1,0,8,0,50,50,0,0,1.307047,0.419464,0.6990708,2.18635,15.47168,96.18689,205.2848,303.9203,1,0,0,0,0,1,0,50,0,50,2,0,9,"(-5.7, -0.9, -5.0) (0.0, 0.7, 0.0, 0.7)","(-6.1, -0.9, -4.3) (0.0, 1.0, 0.0, 0.2)","(-7.1, -0.9, -1.4) (0.0, 0.9, 0.0, 0.5)","(-3.9, -0.9, -3.0) (0.0, 0.8, 0.0, -0.6)","(-3.2, -0.9, -3.6) (0.0, 1.0, 0.0, 0.1)","(-3.9, -0.9, -1.2) (0.0, 1.0, 0.0, 0.1)","(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-5.5, -0.9, -4.6) (0.0, 1.0, 0.0, -0.2)",
720,data/screenshots/720_0_1_0_0_50_50_0_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,0,1,0,0,50,50,0,0,0,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,0,50,0,0,1,_,_,_,_,_,_,_,_,_,_,_,"(-3.0, -0.9, -4.0) (0.0, 0.4, 0.0, 0.9)",
721,data/screenshots/721_1_0_6_0_50_50_0_0_0.6971725_0.8371356_1.031095_1.74438_78.20262_13.27187_153.248_310.9361_0_1_0_0_0_0_0_50_1_1_8.png,1,0,6,0,50,50,0,0,0.6971725,0.8371356,1.031095,1.74438,78.20262,13.27187,153.248,310.9361,0,1,0,0,0,0,0,50,1,2.253581,1,0,8,"(-3.1, -0.9, -2.6) (0.0, 0.9, 0.0, -0.3)","(-3.2, -0.9, -3.6) (0.0, 0.1, 0.0, -1.0)","(-4.4, -0.9, -4.8) (0.0, 1.0, 0.0, -0.3)","(-4.4, -0.9, -0.4) (0.0, 1.0, 0.0, 0.0)","(-7.8, -0.9, -0.9) (0.0, 0.7, 0.0, -0.7)",_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)",_,_,_,"(-6.1, -0.9, -3.9) (0.0, 0.4, 0.0, 0.9)","(-3.9, -0.9, -3.1) (0.0, 0.4, 0.0, 0.9)",
722,data/screenshots/722_1_0_0_0_50_50_0_0_2.302006_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,1,0,0,0,50,50,0,0,2.302006,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,0,50,0,0,1,_,_,_,_,_,_,_,_,_,_,_,"(-6.2, -0.9, -4.1) (0.0, 1.0, 0.0, -0.1)",
723,data/screenshots/723_1_0_2_0_50_50_0_0_2.218874_2.817398_3.853369_50_222.979_233.8311_1000_23.81256_0_0_0_1_0_0_0_50_0_1_3.png,1,0,2,0,50,50,0,0,2.218874,2.817398,3.853369,50,222.979,233.8311,1000,23.81256,0,0,0,1,0,0,0,50,0,50,1,0,3,"(-4.4, -0.9, -0.4) (0.0, 0.9, 0.0, -0.4)",_,_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)",_,_,_,_,"(-8.1, -0.9, -1.6) (0.0, 1.0, 0.0, -0.1)",
724,data/screenshots/724_1_0_5_4_0.5187765_0_1_1_0.864171_0.5187764_0.5187764_0.5187764_293_23_113_0_0_1_0_1_1_1_0_50_0_0_6.png,1,0,5,4,0.5187765,0,1,1,0.864171,0.5187764,0.5187764,0.5187764,293,23,113,0,0,1,0,1,1,1,0,50,0,50,0,0,6,"(-5.5, -0.9, -3.5) (0.0, 1.0, 0.0, 0.0)","(-5.0, -0.9, -4.0) (0.0, -0.7, 0.0, 0.7)","(-5.5, -0.9, -4.5) (0.0, 0.0, 0.0, 1.0)","(-6.0, -0.9, -4.0) (0.0, 0.7, 0.0, 0.7)","(-2.8, -0.9, -3.0) (0.0, 0.8, 0.0, 0.6)",_,_,_,_,_,_,"(-5.5, -0.9, -4.0) (0.0, 0.6, 0.0, 0.8)",
725,data/screenshots/725_1_0_8_0_50_50_1_0_2.510026_0.8856415_1.713585_1.990372_4.737595_198.3158_251.7017_119.7376_1_0_0_0_1_0_2_2.226981_0_2_9.png,1,0,8,0,50,50,1,0,2.510026,0.8856415,1.713585,1.990372,4.737595,198.3158,251.7017,119.7376,1,0,0,0,1,0,2,2.226981,0,50,2,1,9,"(-3.9, -0.9, -3.1) (0.0, 1.0, 0.0, 0.2)","(-4.2, -0.9, -0.3) (0.0, 0.5, 0.0, 0.9)","(-5.9, -0.9, -4.6) (0.0, 0.8, 0.0, -0.5)","(-8.2, -0.9, -2.2) (0.0, 0.2, 0.0, -1.0)",_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)","(-3.8, -0.9, -2.6) (0.0, 0.1, 0.0, 1.0)","(-4.0, -0.9, -5.0) (0.0, 0.6, 0.0, -0.8)",_,"(-5.8, -0.9, -3.7) (0.0, 1.0, 0.0, 0.0)",
726,data/screenshots/726_1_0_6_3_0.6492217_2.283504_0_0_2.83532_0.862436_1.276734_1.418013_22.4862_104.0052_141.9075_233.9434_1_0_0_0_0_0_0_50_0_0_7.png,1,0,6,3,0.6492217,2.283504,0,0,2.83532,0.862436,1.276734,1.418013,22.4862,104.0052,141.9075,233.9434,1,0,0,0,0,0,0,50,0,50,0,0,7,"(-5.5, -0.9, -3.4) (0.0, 1.0, 0.0, 0.0)","(-4.9, -0.9, -4.3) (0.0, -0.5, 0.0, 0.9)","(-6.1, -0.9, -4.3) (0.0, 0.5, 0.0, 0.9)","(-3.2, -0.9, -3.6) (0.0, 0.1, 0.0, 1.0)","(-3.0, -0.9, -2.2) (0.0, 0.1, 0.0, 1.0)","(-4.0, -0.9, -3.9) (0.0, 0.4, 0.0, -0.9)",_,_,_,_,_,"(-3.8, -0.9, -2.5) (0.0, -0.4, 0.0, -0.9)",
727,data/screenshots/727_0_1_2_3_0.9009795_0_1_1_0_0.9009793_0.9009795_0.9009796_236_356_116_0_0_1_0_1_1_0_0_50_1_1_6.png,0,1,2,3,0.9009795,0,1,1,0,0.9009793,0.9009795,0.9009796,236,356,116,0,0,1,0,1,1,0,0,50,1,3.363889,1,0,6,"(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0)","(-4.7, -0.9, -4.5) (0.0, -0.5, 0.0, 0.9)","(-6.3, -0.9, -4.5) (0.0, 0.5, 0.0, 0.9)",_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)",_,_,_,"(-3.8, -0.9, -1.1) (0.0, 0.6, 0.0, -0.8)","(-5.5, -0.9, -4.0) (0.0, 0.0, 0.0, 1.0)",
728,data/screenshots/728_1_0_3_3_0.8687419_3.318741_0_0_0.8072134_0.5552179_2.610657_3.418875_258.2114_170.1908_194.7189_244.416_0_0_0_0_0_0_1_0.5552179_1_0_6.png,1,0,3,3,0.8687419,3.318741,0,0,0.8072134,0.5552179,2.610657,3.418875,258.2114,170.1908,194.7189,244.416,0,0,0,0,0,0,1,0.5552179,1,1.29346,0,0,6,"(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0)","(-4.7, -0.9, -4.4) (0.0, -0.5, 0.0, 0.9)","(-6.3, -0.9, -4.4) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,_,"(-7.6, -0.9, -1.5) (0.0, 1.0, 0.0, 0.1)",_,"(-7.7, -0.9, -2.3) (0.0, 1.0, 0.0, 0.2)","(-7.2, -0.9, -1.1) (0.0, 0.3, 0.0, -1.0)",
729,data/screenshots/729_1_0_3_0_50_50_0_0_1.153217_1.169103_2.619777_5.497998_91.884_284.2448_249.4164_240.3_0_0_0_0_0_0_0_50_0_0_4.png,1,0,3,0,50,50,0,0,1.153217,1.169103,2.619777,5.497998,91.884,284.2448,249.4164,240.3,0,0,0,0,0,0,0,50,0,50,0,0,4,"(-8.4, -0.9, -0.3) (0.0, 0.8, 0.0, -0.6)","(-6.4, -0.9, -3.5) (0.0, 0.7, 0.0, -0.7)","(-2.7, -0.9, -3.7) (0.0, 0.9, 0.0, -0.4)",_,_,_,_,_,_,_,_,"(-7.6, -0.9, -1.2) (0.0, 0.9, 0.0, -0.4)",
730,data/screenshots/730_0_1_1_0_50_50_0_0_0_4.807327_50_50_335.807_1000_1000_198.6394_1_0_0_0_0_0_1_4.807327_0_0_2.png,0,1,1,0,50,50,0,0,0,4.807327,50,50,335.807,1000,1000,198.6394,1,0,0,0,0,0,1,4.807327,0,50,0,0,2,_,_,_,_,_,_,_,_,"(-2.9, -0.9, -2.3) (0.0, 0.6, 0.0, 0.8)",_,_,"(-7.7, -0.9, -2.1) (0.0, 0.9, 0.0, 0.5)",
731,data/screenshots/731_0_1_1_0_50_50_0_0_0_2.744339_50_50_314.2871_1000_1000_337.9265_0_0_0_1_0_0_0_50_0_0_2.png,0,1,1,0,50,50,0,0,0,2.744339,50,50,314.2871,1000,1000,337.9265,0,0,0,1,0,0,0,50,0,50,0,0,2,"(-4.0, -0.9, -2.5) (0.0, 0.8, 0.0, -0.6)",_,_,_,_,_,_,_,_,_,_,"(-6.0, -0.9, -4.4) (0.0, 0.7, 0.0, 0.7)",
732,data/screenshots/732_1_0_1_0_50_50_0_0_1.391062_5.811436_50_50_96.14467_1000_1000_210.0712_0_0_0_0_0_0_0_50_0_0_2.png,1,0,1,0,50,50,0,0,1.391062,5.811436,50,50,96.14467,1000,1000,210.0712,0,0,0,0,0,0,0,50,0,50,0,1,2,"(-4.0, -0.9, -4.9) (0.0, 0.8, 0.0, 0.6)",_,_,_,_,_,_,_,_,_,_,"(-7.5, -0.9, -0.3) (0.0, 0.4, 0.0, 0.9)",
733,data/screenshots/733_1_0_6_0_50_50_0_0_1.057617_2.404819_4.300613_4.863922_55.91965_25.02357_12.22684_356.9908_0_1_1_1_0_0_1_5.275429_0_0_7.png,1,0,6,0,50,50,0,0,1.057617,2.404819,4.300613,4.863922,55.91965,25.02357,12.22684,356.9908,0,1,1,1,0,0,1,5.275429,0,50,0,0,7,"(-2.9, -0.9, -2.6) (0.0, 1.0, 0.0, -0.2)","(-8.2, -0.9, -2.3) (0.0, 0.2, 0.0, 1.0)","(-6.5, -0.9, -4.2) (0.0, 0.4, 0.0, 0.9)","(-5.4, -0.9, -4.4) (0.0, 0.8, 0.0, -0.6)","(-4.0, -0.9, -4.7) (0.0, 0.8, 0.0, -0.6)",_,_,_,"(-5.9, -0.9, -5.1) (0.0, 0.3, 0.0, -0.9)",_,_,"(-7.4, -0.9, 0.0) (0.0, 0.9, 0.0, 0.3)",
734,data/screenshots/734_1_0_2_0_50_50_0_0_0.6526877_3.6126_5.015848_50_347.7493_329.312_1000_181.0473_1_1_0_0_0_0_1_5.015848_0_0_3.png,1,0,2,0,50,50,0,0,0.6526877,3.6126,5.015848,50,347.7493,329.312,1000,181.0473,1,1,0,0,0,0,1,5.015848,0,50,0,0,3,"(-5.2, -0.9, -3.2) (0.0, 0.9, 0.0, 0.3)",_,_,_,_,_,_,_,"(-3.2, -0.9, -3.1) (0.0, 0.6, 0.0, 0.8)",_,_,"(-7.3, -0.9, -0.3) (0.0, 1.0, 0.0, 0.2)",
735,data/screenshots/735_0_1_3_0_50_50_0_0_0_1.221463_4.710208_5.172885_190.3373_168.8603_174.2861_18.94736_0_0_0_1_0_0_1_1.221463_0_0_4.png,0,1,3,0,50,50,0,0,0,1.221463,4.710208,5.172885,190.3373,168.8603,174.2861,18.94736,0,0,0,1,0,0,1,1.221463,0,50,0,0,4,"(-7.5, -0.9, -1.6) (0.0, 0.8, 0.0, -0.6)","(-7.7, -0.9, -1.0) (0.0, 0.9, 0.0, -0.5)",_,_,_,_,_,_,"(-4.0, -0.9, -2.6) (0.0, 0.8, 0.0, 0.5)",_,_,"(-3.1, -0.9, -3.5) (0.0, 0.9, 0.0, 0.5)",
736,data/screenshots/736_0_1_0_0_50_50_0_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,0,1,0,0,50,50,0,0,0,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,0,50,0,0,1,_,_,_,_,_,_,_,_,_,_,_,"(-5.3, -0.9, -3.6) (0.0, -0.4, 0.0, 0.9)",
737,data/screenshots/737_1_0_2_0_50_50_0_0_2.728851_0.6154006_1.334567_50_26.98364_45.82205_1000_169.931_1_0_0_0_0_0_0_50_0_0_3.png,1,0,2,0,50,50,0,0,2.728851,0.6154006,1.334567,50,26.98364,45.82205,1000,169.931,1,0,0,0,0,0,0,50,0,50,0,0,3,"(-4.1, -0.9, -4.0) (0.0, 0.1, 0.0, -1.0)","(-3.9, -0.9, -3.2) (0.0, 0.7, 0.0, -0.7)",_,_,_,_,_,_,_,_,_,"(-3.9, -0.9, -4.6) (0.0, -0.4, 0.0, 0.9)",
738,data/screenshots/738_1_0_6_0_50_50_0_0_2.361373_1.931337_2.54744_3.887751_117.905_308.0233_44.34344_265.6744_0_0_1_0_0_1_0_50_0_0_7.png,1,0,6,0,50,50,0,0,2.361373,1.931337,2.54744,3.887751,117.905,308.0233,44.34344,265.6744,0,0,1,0,0,1,0,50,0,50,0,0,7,"(-4.9, -0.9, -4.5) (0.0, 0.3, 0.0, 1.0)","(-3.9, -0.9, -0.8) (0.0, 0.5, 0.0, 0.9)","(-2.7, -0.9, -2.3) (0.0, 1.0, 0.0, -0.3)","(-8.6, -0.9, -2.0) (0.0, 0.4, 0.0, 0.9)","(-2.8, -0.9, -2.9) (0.0, 1.0, 0.0, 0.3)","(-8.2, -0.9, 0.0) (0.0, 0.1, 0.0, -1.0)",_,_,_,_,_,"(-6.6, -0.9, -3.6) (0.0, 0.0, 0.0, 1.0)",
739,data/screenshots/739_0_1_0_0_50_50_0_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_1_0_2.png,0,1,0,0,50,50,0,0,0,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,1,0.8835652,0,0,2,_,_,_,_,_,_,_,_,_,_,"(-5.9, -0.9, -4.5) (0.0, 0.8, 0.0, -0.6)","(-5.1, -0.9, -4.7) (0.0, -0.4, 0.0, 0.9)",
740,data/screenshots/740_1_0_7_4_0.6646292_3.44816_0_1_0.7144215_1.731881_2.15045_2.371046_33.62671_356.4177_305.9373_74.01248_1_1_0_0_0_0_0_50_0_2_8.png,1,0,7,4,0.6646292,3.44816,0,1,0.7144215,1.731881,2.15045,2.371046,33.62671,356.4177,305.9373,74.01248,1,1,0,0,0,0,0,50,0,50,2,0,8,"(-4.0, -0.9, -1.8) (0.0, 1.0, 0.0, 0.0)","(-3.3, -0.9, -2.5) (0.0, -0.7, 0.0, 0.7)","(-4.0, -0.9, -3.2) (0.0, 0.0, 0.0, 1.0)","(-4.7, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)","(-6.2, -0.9, -3.0) (0.0, 0.9, 0.0, -0.5)",_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-7.4, -0.9, -1.8) (0.0, 0.8, 0.0, 0.6)",
741,data/screenshots/741_0_1_6_0_50_50_0_0_0_1.553185_1.910336_3.651787_111.8178_351.1988_16.83947_291.6213_0_1_1_0_1_0_0_50_0_1_7.png,0,1,6,0,50,50,0,0,0,1.553185,1.910336,3.651787,111.8178,351.1988,16.83947,291.6213,0,1,1,0,1,0,0,50,0,50,1,0,7,"(-5.2, -0.9, -4.4) (0.0, 0.7, 0.0, 0.7)","(-4.1, -0.9, -4.4) (0.0, 0.3, 0.0, -1.0)","(-4.2, -0.9, -1.8) (0.0, 0.5, 0.0, 0.9)","(-2.9, -0.9, -2.4) (0.0, 0.7, 0.0, 0.7)","(-8.3, -0.9, -1.7) (0.0, 0.8, 0.0, 0.7)",_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)",_,_,_,_,"(-7.5, -0.9, -0.3) (0.0, 0.8, 0.0, 0.7)",
742,data/screenshots/742_1_0_1_0_50_50_0_0_1.960767_2.166137_50_50_60.25008_1000_1000_288.2524_0_0_0_0_0_0_0_50_1_0_3.png,1,0,1,0,50,50,0,0,1.960767,2.166137,50,50,60.25008,1000,1000,288.2524,0,0,0,0,0,0,0,50,1,0.9391621,0,1,3,"(-3.1, -0.9, -2.5) (0.0, 0.4, 0.0, 0.9)",_,_,_,_,_,_,_,_,_,"(-3.9, -0.9, -1.5) (0.0, 0.1, 0.0, 1.0)","(-4.2, -0.9, -0.7) (-0.1, 0.7, 0.1, 0.7)",
743,data/screenshots/743_1_0_6_0_50_50_0_0_2.408527_2.188556_2.319267_2.368474_220.9558_355.4578_338.5643_111.2082_0_1_1_0_0_0_0_50_1_0_8.png,1,0,6,0,50,50,0,0,2.408527,2.188556,2.319267,2.368474,220.9558,355.4578,338.5643,111.2082,0,1,1,0,0,0,0,50,1,4.541188,0,0,8,"(-4.0, -0.9, -4.4) (0.0, 0.9, 0.0, -0.5)","(-2.8, -0.9, -2.2) (0.0, 0.7, 0.0, 0.7)","(-6.1, -0.9, -4.3) (0.0, 0.4, 0.0, 0.9)","(-5.6, -0.9, -3.8) (0.0, 0.4, 0.0, 0.9)","(-7.1, -0.9, -0.2) (0.0, 0.6, 0.0, 0.8)","(-3.0, -0.9, -3.0) (0.0, 0.2, 0.0, 1.0)",_,_,_,_,"(-3.0, -0.9, -3.4) (0.0, 0.4, 0.0, -0.9)","(-7.5, -0.9, -2.4) (0.0, 1.0, 0.0, 0.3)",
744,data/screenshots/744_1_0_3_0_50_50_0_0_0.5282654_0.5262955_0.6110947_5.323386_217.5119_336.1186_282.3106_346.7201_0_1_0_1_0_0_0_50_1_0_5.png,1,0,3,0,50,50,0,0,0.5282654,0.5262955,0.6110947,5.323386,217.5119,336.1186,282.3106,346.7201,0,1,0,1,0,0,0,50,1,2.177586,0,0,5,"(-3.2, -0.9, -3.6) (0.0, 0.5, 0.0, 0.9)","(-7.8, -0.9, -1.3) (0.0, 0.3, 0.0, 1.0)","(-3.0, -0.9, -2.7) (0.0, 0.7, 0.0, 0.7)",_,_,_,_,_,_,_,"(-4.9, -0.9, -3.9) (0.0, 0.4, 0.0, -0.9)","(-2.8, -0.9, -3.3) (0.0, 0.1, 0.0, 1.0)",
745,data/screenshots/745_1_0_3_0_50_50_0_0_2.998417_4.03792_4.176114_4.774828_218.933_261.9355_217.0808_257.2598_0_0_0_0_0_0_1_4.774828_0_0_4.png,1,0,3,0,50,50,0,0,2.998417,4.03792,4.176114,4.774828,218.933,261.9355,217.0808,257.2598,0,0,0,0,0,0,1,4.774828,0,50,0,0,4,"(-6.0, -0.9, -4.3) (0.0, 0.9, 0.0, 0.4)","(-8.1, -0.9, -2.2) (0.0, 0.1, 0.0, -1.0)",_,_,_,_,_,_,"(-6.2, -0.9, -5.0) (0.0, 0.4, 0.0, -0.9)",_,_,"(-4.3, -0.9, -0.6) (0.0, -0.1, 0.0, 1.0)",
746,data/screenshots/746_1_0_0_0_50_50_0_0_2.520605_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,1,0,0,0,50,50,0,0,2.520605,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,0,50,0,0,1,_,_,_,_,_,_,_,_,_,_,_,"(-4.4, -0.9, -3.7) (0.0, 1.0, 0.0, -0.2)",
